30.45 1 1.41131 1.49093
30.5 1 1.39658 1.48253
30.55 1 1.38087 1.47298
30.6 1 1.3642 1.4623
30.65 1 1.34662 1.45052
30.7 1 1.32818 1.43767
30.75 1 1.30891 1.42377
30.8 1 1.28887 1.40886
30.85 1 1.26811 1.39299
30.9 1 1.24668 1.37618
30.95 1 1.22464 1.35847
31 1 1.20203 1.33992
31.05 1 1.17892 1.32056
31.1 1 1.15536 1.30045
31.15 1 1.13141 1.27962
31.2 1 1.10714 1.25814
31.25 1 1.08259 1.23605
31.3 1 1.05784 1.21341
31.35 1 1.03295 1.19027
31.4 1 1.00797 1.1667
31.45 1 0.982971 1.14274
31.5 1 0.958016 1.11846
31.55 1 0.933166 1.09391
31.6 1 0.908483 1.06915
31.65 1 0.884029 1.04426
31.7 1 0.859864 1.01928
31.75 1 0.83605 0.994272
31.8 1 0.812646 0.969308
31.85 1 0.78971 0.944445
31.9 1 0.7673 0.919742
31.95 1 0.745471 0.895261
32 1 0.724279 0.871062
32.05 1 0.703775 0.847204
32.1 1 0.684012 0.823746
32.15 1 0.665039 0.800746
32.2 1 0.646903 0.778259
32.25 1 0.62965 0.756342
32.3 1 0.613322 0.735049
32.35 1 0.597961 0.714431
32.4 1 0.583604 0.694539
32.45 1 0.570289 0.675423
32.5 1 0.558047 0.65713
32.55 1 0.54691 0.639705
32.6 1 0.536906 0.62319
32.65 1 0.528059 0.607627
32.7 1 0.520392 0.593054
32.75 1 0.513923 0.579506
32.8 1 0.50867 0.567019
32.85 1 0.504644 0.555621
32.9 1 0.501857 0.545342
32.95 1 0.500315 0.536207
33 1 0.500021 0.528238
33.05 1 0.500978 0.521455
33.1 1 0.503181 0.515875
33.15 1 0.506627 0.511512
33.2 1 0.511305 0.508377
33.25 1 0.517205 0.506477
33.3 1 0.524312 0.505816
33.35 1 0.532608 0.506397
33.4 1 0.542072 0.508219
33.45 1 0.552681 0.511276
33.5 1 0.564407 0.515561
33.55 1 0.577223 0.521064
33.6 1 0.591095 0.52777
33.65 1 0.605989 0.535664
33.7 1 0.621868 0.544726
33.75 1 0.638693 0.554933
33.8 1 0.65642 0.56626
33.85 1 0.675006 0.578679
33.9 1 0.694404 0.59216
33.95 1 0.714566 0.606669
34 1 0.735442 0.62217
